name,angle,grade,placements,ascents,hold_count,quality_average
Saturday morning,70,12.6667,"[{'x': 6, 'y': 5, 'type': 'START', 'ledPosition': 98}, {'x': 6, 'y': 11, 'type': 'MIDDLE', 'ledPosition': 102}, {'x': 12, 'y': 13, 'type': 'MIDDLE', 'ledPosition': 187}, {'x': 10, 'y': 19, 'type': 'MIDDLE', 'ledPosition': 159}, {'x': 6, 'y': 25, 'type': 'MIDDLE', 'ledPosition': 113}, {'x': 14, 'y': 25, 'type': 'MIDDLE', 'ledPosition': 215}, {'x': 6, 'y': 33, 'type': 'MIDDLE', 'ledPosition': 118}, {'x': 2, 'y': 35, 'type': 'FINISH', 'ledPosition': 68}, {'x': 1, 'y': 0, 'type': 'FEET-ONLY', 'ledPosition': 33}, {'x': 1, 'y': 2, 'type': 'FEET-ONLY', 'ledPosition': 37}, {'x': 3, 'y': 4, 'type': 'FEET-ONLY', 'ledPosition': 39}, {'x': 15, 'y': 4, 'type': 'FEET-ONLY', 'ledPosition': 199}, {'x': 15, 'y': 8, 'type': 'FEET-ONLY', 'ledPosition': 202}, {'x': 7, 'y': 16, 'type': 'FEET-ONLY', 'ledPosition': 106}, {'x': 1, 'y': 18, 'type': 'FEET-ONLY', 'ledPosition': 53}, {'x': 1, 'y': 22, 'type': 'FEET-ONLY', 'ledPosition': 57}]",3,16,3.0
Kiel training 2:3,45,21.8788,"[{'x': 22, 'y': 0, 'type': 'FEET-ONLY', 'ledPosition': 13}, {'x': 26, 'y': 5, 'type': 'START', 'ledPosition': 353}, {'x': 28, 'y': 5, 'type': 'FEET-ONLY', 'ledPosition': 397}, {'x': 20, 'y': 15, 'type': 'MIDDLE', 'ledPosition': 287}, {'x': 28, 'y': 21, 'type': 'MIDDLE', 'ledPosition': 385}, {'x': 20, 'y': 25, 'type': 'MIDDLE', 'ledPosition': 280}, {'x': 18, 'y': 33, 'type': 'MIDDLE', 'ledPosition': 271}, {'x': 12, 'y': 35, 'type': 'FINISH', 'ledPosition': 171}, {'x': 17, 'y': 10, 'type': 'FEET-ONLY', 'ledPosition': 240}, {'x': 11, 'y': 20, 'type': 'FEET-ONLY', 'ledPosition': 160}, {'x': 27, 'y': 20, 'type': 'FEET-ONLY', 'ledPosition': 364}]",33,11,2.72727
Neon Indoor Dropknee,30,19.0,"[{'x': 20, 'y': 7, 'type': 'FEET-ONLY', 'ledPosition': 293}, {'x': 12, 'y': 13, 'type': 'START', 'ledPosition': 187}, {'x': 12, 'y': 15, 'type': 'START', 'ledPosition': 185}, {'x': 14, 'y': 19, 'type': 'MIDDLE', 'ledPosition': 210}, {'x': 20, 'y': 21, 'type': 'MIDDLE', 'ledPosition': 283}, {'x': 22, 'y': 21, 'type': 'MIDDLE', 'ledPosition': 314}, {'x': 24, 'y': 25, 'type': 'MIDDLE', 'ledPosition': 331}, {'x': 22, 'y': 29, 'type': 'MIDDLE', 'ledPosition': 320}, {'x': 20, 'y': 33, 'type': 'MIDDLE', 'ledPosition': 274}, {'x': 18, 'y': 35, 'type': 'FINISH', 'ledPosition': 272}, {'x': 27, 'y': 16, 'type': 'FEET-ONLY', 'ledPosition': 361}]",2,11,3.0
Neon Indoor Dropknee,35,18.125,"[{'x': 20, 'y': 7, 'type': 'FEET-ONLY', 'ledPosition': 293}, {'x': 12, 'y': 13, 'type': 'START', 'ledPosition': 187}, {'x': 12, 'y': 15, 'type': 'START', 'ledPosition': 185}, {'x': 14, 'y': 19, 'type': 'MIDDLE', 'ledPosition': 210}, {'x': 20, 'y': 21, 'type': 'MIDDLE', 'ledPosition': 283}, {'x': 22, 'y': 21, 'type': 'MIDDLE', 'ledPosition': 314}, {'x': 24, 'y': 25, 'type': 'MIDDLE', 'ledPosition': 331}, {'x': 22, 'y': 29, 'type': 'MIDDLE', 'ledPosition': 320}, {'x': 20, 'y': 33, 'type': 'MIDDLE', 'ledPosition': 274}, {'x': 18, 'y': 35, 'type': 'FINISH', 'ledPosition': 272}, {'x': 27, 'y': 16, 'type': 'FEET-ONLY', 'ledPosition': 361}]",8,11,2.875
Neon Indoor Dropknee,40,20.5,"[{'x': 20, 'y': 7, 'type': 'FEET-ONLY', 'ledPosition': 293}, {'x': 12, 'y': 13, 'type': 'START', 'ledPosition': 187}, {'x': 12, 'y': 15, 'type': 'START', 'ledPosition': 185}, {'x': 14, 'y': 19, 'type': 'MIDDLE', 'ledPosition': 210}, {'x': 20, 'y': 21, 'type': 'MIDDLE', 'ledPosition': 283}, {'x': 22, 'y': 21, 'type': 'MIDDLE', 'ledPosition': 314}, {'x': 24, 'y': 25, 'type': 'MIDDLE', 'ledPosition': 331}, {'x': 22, 'y': 29, 'type': 'MIDDLE', 'ledPosition': 320}, {'x': 20, 'y': 33, 'type': 'MIDDLE', 'ledPosition': 274}, {'x': 18, 'y': 35, 'type': 'FINISH', 'ledPosition': 272}, {'x': 27, 'y': 16, 'type': 'FEET-ONLY', 'ledPosition': 361}]",2,11,3.0
Neon Indoor Dropknee,45,21.5,"[{'x': 20, 'y': 7, 'type': 'FEET-ONLY', 'ledPosition': 293}, {'x': 12, 'y': 13, 'type': 'START', 'ledPosition': 187}, {'x': 12, 'y': 15, 'type': 'START', 'ledPosition': 185}, {'x': 14, 'y': 19, 'type': 'MIDDLE', 'ledPosition': 210}, {'x': 20, 'y': 21, 'type': 'MIDDLE', 'ledPosition': 283}, {'x': 22, 'y': 21, 'type': 'MIDDLE', 'ledPosition': 314}, {'x': 24, 'y': 25, 'type': 'MIDDLE', 'ledPosition': 331}, {'x': 22, 'y': 29, 'type': 'MIDDLE', 'ledPosition': 320}, {'x': 20, 'y': 33, 'type': 'MIDDLE', 'ledPosition': 274}, {'x': 18, 'y': 35, 'type': 'FINISH', 'ledPosition': 272}, {'x': 27, 'y': 16, 'type': 'FEET-ONLY', 'ledPosition': 361}]",4,11,2.0
Neon Indoor Dropknee,50,20.1538,"[{'x': 20, 'y': 7, 'type': 'FEET-ONLY', 'ledPosition': 293}, {'x': 12, 'y': 13, 'type': 'START', 'ledPosition': 187}, {'x': 12, 'y': 15, 'type': 'START', 'ledPosition': 185}, {'x': 14, 'y': 19, 'type': 'MIDDLE', 'ledPosition': 210}, {'x': 20, 'y': 21, 'type': 'MIDDLE', 'ledPosition': 283}, {'x': 22, 'y': 21, 'type': 'MIDDLE', 'ledPosition': 314}, {'x': 24, 'y': 25, 'type': 'MIDDLE', 'ledPosition': 331}, {'x': 22, 'y': 29, 'type': 'MIDDLE', 'ledPosition': 320}, {'x': 20, 'y': 33, 'type': 'MIDDLE', 'ledPosition': 274}, {'x': 18, 'y': 35, 'type': 'FINISH', 'ledPosition': 272}, {'x': 27, 'y': 16, 'type': 'FEET-ONLY', 'ledPosition': 361}]",13,11,3.0
Neon Indoor Dropknee,60,21.0,"[{'x': 20, 'y': 7, 'type': 'FEET-ONLY', 'ledPosition': 293}, {'x': 12, 'y': 13, 'type': 'START', 'ledPosition': 187}, {'x': 12, 'y': 15, 'type': 'START', 'ledPosition': 185}, {'x': 14, 'y': 19, 'type': 'MIDDLE', 'ledPosition': 210}, {'x': 20, 'y': 21, 'type': 'MIDDLE', 'ledPosition': 283}, {'x': 22, 'y': 21, 'type': 'MIDDLE', 'ledPosition': 314}, {'x': 24, 'y': 25, 'type': 'MIDDLE', 'ledPosition': 331}, {'x': 22, 'y': 29, 'type': 'MIDDLE', 'ledPosition': 320}, {'x': 20, 'y': 33, 'type': 'MIDDLE', 'ledPosition': 274}, {'x': 18, 'y': 35, 'type': 'FINISH', 'ledPosition': 272}, {'x': 27, 'y': 16, 'type': 'FEET-ONLY', 'ledPosition': 361}]",2,11,3.0
Cruciatus Curse,60,18.0,"[{'x': 6, 'y': 1, 'type': 'FEET-ONLY', 'ledPosition': 95}, {'x': 4, 'y': 7, 'type': 'START', 'ledPosition': 89}, {'x': 6, 'y': 7, 'type': 'START', 'ledPosition': 99}, {'x': 8, 'y': 13, 'type': 'MIDDLE', 'ledPosition': 136}, {'x': 14, 'y': 15, 'type': 'MIDDLE', 'ledPosition': 207}, {'x': 6, 'y': 19, 'type': 'MIDDLE', 'ledPosition': 108}, {'x': 26, 'y': 23, 'type': 'FEET-ONLY', 'ledPosition': 366}, {'x': 2, 'y': 25, 'type': 'MIDDLE', 'ledPosition': 60}, {'x': 2, 'y': 27, 'type': 'MIDDLE', 'ledPosition': 62}, {'x': 10, 'y': 27, 'type': 'MIDDLE', 'ledPosition': 165}, {'x': 6, 'y': 31, 'type': 'MIDDLE', 'ledPosition': 117}, {'x': 18, 'y': 31, 'type': 'MIDDLE', 'ledPosition': 270}, {'x': 20, 'y': 33, 'type': 'FINISH', 'ledPosition': 274}, {'x': 22, 'y': 35, 'type': 'FINISH', 'ledPosition': 323}, {'x': 1, 'y': 18, 'type': 'FEET-ONLY', 'ledPosition': 53}]",2,15,1.5
Cruciatus Curse,70,22.0323,"[{'x': 6, 'y': 1, 'type': 'FEET-ONLY', 'ledPosition': 95}, {'x': 4, 'y': 7, 'type': 'START', 'ledPosition': 89}, {'x': 6, 'y': 7, 'type': 'START', 'ledPosition': 99}, {'x': 8, 'y': 13, 'type': 'MIDDLE', 'ledPosition': 136}, {'x': 14, 'y': 15, 'type': 'MIDDLE', 'ledPosition': 207}, {'x': 6, 'y': 19, 'type': 'MIDDLE', 'ledPosition': 108}, {'x': 26, 'y': 23, 'type': 'FEET-ONLY', 'ledPosition': 366}, {'x': 2, 'y': 25, 'type': 'MIDDLE', 'ledPosition': 60}, {'x': 2, 'y': 27, 'type': 'MIDDLE', 'ledPosition': 62}, {'x': 10, 'y': 27, 'type': 'MIDDLE', 'ledPosition': 165}, {'x': 6, 'y': 31, 'type': 'MIDDLE', 'ledPosition': 117}, {'x': 18, 'y': 31, 'type': 'MIDDLE', 'ledPosition': 270}, {'x': 20, 'y': 33, 'type': 'FINISH', 'ledPosition': 274}, {'x': 22, 'y': 35, 'type': 'FINISH', 'ledPosition': 323}, {'x': 1, 'y': 18, 'type': 'FEET-ONLY', 'ledPosition': 53}]",31,15,2.80645
Vegas strip,45,25.303,"[{'x': 8, 'y': 5, 'type': 'START', 'ledPosition': 142}, {'x': 16, 'y': 7, 'type': 'START', 'ledPosition': 242}, {'x': 6, 'y': 17, 'type': 'MIDDLE', 'ledPosition': 107}, {'x': 14, 'y': 17, 'type': 'MIDDLE', 'ledPosition': 209}, {'x': 24, 'y': 19, 'type': 'MIDDLE', 'ledPosition': 335}, {'x': 14, 'y': 23, 'type': 'MIDDLE', 'ledPosition': 213}, {'x': 20, 'y': 27, 'type': 'MIDDLE', 'ledPosition': 278}, {'x': 28, 'y': 33, 'type': 'MIDDLE', 'ledPosition': 376}, {'x': 32, 'y': 35, 'type': 'FINISH', 'ledPosition': 426}, {'x': 13, 'y': 0, 'type': 'FEET-ONLY', 'ledPosition': 22}, {'x': 13, 'y': 10, 'type': 'FEET-ONLY', 'ledPosition': 189}, {'x': 33, 'y': 22, 'type': 'FEET-ONLY', 'ledPosition': 435}]",33,12,2.72727
Twist or Campus,40,13.3333,"[{'x': 30, 'y': 19, 'type': 'START', 'ledPosition': 414}, {'x': 30, 'y': 25, 'type': 'MIDDLE', 'ledPosition': 419}, {'x': 30, 'y': 31, 'type': 'MIDDLE', 'ledPosition': 423}, {'x': 32, 'y': 35, 'type': 'FINISH', 'ledPosition': 426}, {'x': 31, 'y': 8, 'type': 'FEET-ONLY', 'ledPosition': 406}, {'x': 31, 'y': 12, 'type': 'FEET-ONLY', 'ledPosition': 409}, {'x': 31, 'y': 16, 'type': 'FEET-ONLY', 'ledPosition': 412}]",9,7,2.77778
Twist or Campus,45,13.1765,"[{'x': 30, 'y': 19, 'type': 'START', 'ledPosition': 414}, {'x': 30, 'y': 25, 'type': 'MIDDLE', 'ledPosition': 419}, {'x': 30, 'y': 31, 'type': 'MIDDLE', 'ledPosition': 423}, {'x': 32, 'y': 35, 'type': 'FINISH', 'ledPosition': 426}, {'x': 31, 'y': 8, 'type': 'FEET-ONLY', 'ledPosition': 406}, {'x': 31, 'y': 12, 'type': 'FEET-ONLY', 'ledPosition': 409}, {'x': 31, 'y': 16, 'type': 'FEET-ONLY', 'ledPosition': 412}]",17,7,2.70588
Twist or Campus,55,12.875,"[{'x': 30, 'y': 19, 'type': 'START', 'ledPosition': 414}, {'x': 30, 'y': 25, 'type': 'MIDDLE', 'ledPosition': 419}, {'x': 30, 'y': 31, 'type': 'MIDDLE', 'ledPosition': 423}, {'x': 32, 'y': 35, 'type': 'FINISH', 'ledPosition': 426}, {'x': 31, 'y': 8, 'type': 'FEET-ONLY', 'ledPosition': 406}, {'x': 31, 'y': 12, 'type': 'FEET-ONLY', 'ledPosition': 409}, {'x': 31, 'y': 16, 'type': 'FEET-ONLY', 'ledPosition': 412}]",8,7,3.0
Honey Bunches of Oats,40,16.2,"[{'x': 22, 'y': 3, 'type': 'START', 'ledPosition': 300}, {'x': 22, 'y': 7, 'type': 'START', 'ledPosition': 303}, {'x': 18, 'y': 11, 'type': 'MIDDLE', 'ledPosition': 255}, {'x': 20, 'y': 15, 'type': 'MIDDLE', 'ledPosition': 287}, {'x': 20, 'y': 19, 'type': 'MIDDLE', 'ledPosition': 284}, {'x': 26, 'y': 21, 'type': 'MIDDLE', 'ledPosition': 365}, {'x': 24, 'y': 25, 'type': 'MIDDLE', 'ledPosition': 331}, {'x': 26, 'y': 27, 'type': 'MIDDLE', 'ledPosition': 369}, {'x': 22, 'y': 31, 'type': 'MIDDLE', 'ledPosition': 321}, {'x': 24, 'y': 33, 'type': 'MIDDLE', 'ledPosition': 325}, {'x': 20, 'y': 35, 'type': 'FINISH', 'ledPosition': 273}, {'x': 27, 'y': 0, 'type': 'FEET-ONLY', 'ledPosition': 8}, {'x': 21, 'y': 0, 'type': 'FEET-ONLY', 'ledPosition': 14}, {'x': 21, 'y': 10, 'type': 'FEET-ONLY', 'ledPosition': 291}, {'x': 29, 'y': 14, 'type': 'FEET-ONLY', 'ledPosition': 390}, {'x': 25, 'y': 22, 'type': 'FEET-ONLY', 'ledPosition': 333}, {'x': 21, 'y': 26, 'type': 'FEET-ONLY', 'ledPosition': 279}]",30,17,2.66667
Honey Bunches of Oats,45,18.0,"[{'x': 22, 'y': 3, 'type': 'START', 'ledPosition': 300}, {'x': 22, 'y': 7, 'type': 'START', 'ledPosition': 303}, {'x': 18, 'y': 11, 'type': 'MIDDLE', 'ledPosition': 255}, {'x': 20, 'y': 15, 'type': 'MIDDLE', 'ledPosition': 287}, {'x': 20, 'y': 19, 'type': 'MIDDLE', 'ledPosition': 284}, {'x': 26, 'y': 21, 'type': 'MIDDLE', 'ledPosition': 365}, {'x': 24, 'y': 25, 'type': 'MIDDLE', 'ledPosition': 331}, {'x': 26, 'y': 27, 'type': 'MIDDLE', 'ledPosition': 369}, {'x': 22, 'y': 31, 'type': 'MIDDLE', 'ledPosition': 321}, {'x': 24, 'y': 33, 'type': 'MIDDLE', 'ledPosition': 325}, {'x': 20, 'y': 35, 'type': 'FINISH', 'ledPosition': 273}, {'x': 27, 'y': 0, 'type': 'FEET-ONLY', 'ledPosition': 8}, {'x': 21, 'y': 0, 'type': 'FEET-ONLY', 'ledPosition': 14}, {'x': 21, 'y': 10, 'type': 'FEET-ONLY', 'ledPosition': 291}, {'x': 29, 'y': 14, 'type': 'FEET-ONLY', 'ledPosition': 390}, {'x': 25, 'y': 22, 'type': 'FEET-ONLY', 'ledPosition': 333}, {'x': 21, 'y': 26, 'type': 'FEET-ONLY', 'ledPosition': 279}]",4,17,2.25
love will heal us,40,20.3333,"[{'x': 2, 'y': 0, 'type': 'FEET-ONLY', 'ledPosition': 34}, {'x': 6, 'y': 3, 'type': 'START', 'ledPosition': 96}, {'x': 2, 'y': 11, 'type': 'START', 'ledPosition': 46}, {'x': 12, 'y': 15, 'type': 'MIDDLE', 'ledPosition': 185}, {'x': 4, 'y': 17, 'type': 'MIDDLE', 'ledPosition': 82}, {'x': 10, 'y': 23, 'type': 'MIDDLE', 'ledPosition': 162}, {'x': 12, 'y': 25, 'type': 'MIDDLE', 'ledPosition': 178}, {'x': 22, 'y': 25, 'type': 'MIDDLE', 'ledPosition': 317}, {'x': 20, 'y': 27, 'type': 'MIDDLE', 'ledPosition': 278}, {'x': 28, 'y': 31, 'type': 'MIDDLE', 'ledPosition': 377}, {'x': 26, 'y': 35, 'type': 'MIDDLE', 'ledPosition': 374}, {'x': 32, 'y': 35, 'type': 'FINISH', 'ledPosition': 426}, {'x': 3, 'y': 0, 'type': 'FEET-ONLY', 'ledPosition': 32}, {'x': 1, 'y': 10, 'type': 'FEET-ONLY', 'ledPosition': 45}, {'x': 27, 'y': 16, 'type': 'FEET-ONLY', 'ledPosition': 361}, {'x': 15, 'y': 20, 'type': 'FEET-ONLY', 'ledPosition': 211}, {'x': 19, 'y': 24, 'type': 'FEET-ONLY', 'ledPosition': 265}]",3,17,2.66667
love will heal us,45,21.5,"[{'x': 2, 'y': 0, 'type': 'FEET-ONLY', 'ledPosition': 34}, {'x': 6, 'y': 3, 'type': 'START', 'ledPosition': 96}, {'x': 2, 'y': 11, 'type': 'START', 'ledPosition': 46}, {'x': 12, 'y': 15, 'type': 'MIDDLE', 'ledPosition': 185}, {'x': 4, 'y': 17, 'type': 'MIDDLE', 'ledPosition': 82}, {'x': 10, 'y': 23, 'type': 'MIDDLE', 'ledPosition': 162}, {'x': 12, 'y': 25, 'type': 'MIDDLE', 'ledPosition': 178}, {'x': 22, 'y': 25, 'type': 'MIDDLE', 'ledPosition': 317}, {'x': 20, 'y': 27, 'type': 'MIDDLE', 'ledPosition': 278}, {'x': 28, 'y': 31, 'type': 'MIDDLE', 'ledPosition': 377}, {'x': 26, 'y': 35, 'type': 'MIDDLE', 'ledPosition': 374}, {'x': 32, 'y': 35, 'type': 'FINISH', 'ledPosition': 426}, {'x': 3, 'y': 0, 'type': 'FEET-ONLY', 'ledPosition': 32}, {'x': 1, 'y': 10, 'type': 'FEET-ONLY', 'ledPosition': 45}, {'x': 27, 'y': 16, 'type': 'FEET-ONLY', 'ledPosition': 361}, {'x': 15, 'y': 20, 'type': 'FEET-ONLY', 'ledPosition': 211}, {'x': 19, 'y': 24, 'type': 'FEET-ONLY', 'ledPosition': 265}]",4,17,2.25
love will heal us,55,22.9259,"[{'x': 2, 'y': 0, 'type': 'FEET-ONLY', 'ledPosition': 34}, {'x': 6, 'y': 3, 'type': 'START', 'ledPosition': 96}, {'x': 2, 'y': 11, 'type': 'START', 'ledPosition': 46}, {'x': 12, 'y': 15, 'type': 'MIDDLE', 'ledPosition': 185}, {'x': 4, 'y': 17, 'type': 'MIDDLE', 'ledPosition': 82}, {'x': 10, 'y': 23, 'type': 'MIDDLE', 'ledPosition': 162}, {'x': 12, 'y': 25, 'type': 'MIDDLE', 'ledPosition': 178}, {'x': 22, 'y': 25, 'type': 'MIDDLE', 'ledPosition': 317}, {'x': 20, 'y': 27, 'type': 'MIDDLE', 'ledPosition': 278}, {'x': 28, 'y': 31, 'type': 'MIDDLE', 'ledPosition': 377}, {'x': 26, 'y': 35, 'type': 'MIDDLE', 'ledPosition': 374}, {'x': 32, 'y': 35, 'type': 'FINISH', 'ledPosition': 426}, {'x': 3, 'y': 0, 'type': 'FEET-ONLY', 'ledPosition': 32}, {'x': 1, 'y': 10, 'type': 'FEET-ONLY', 'ledPosition': 45}, {'x': 27, 'y': 16, 'type': 'FEET-ONLY', 'ledPosition': 361}, {'x': 15, 'y': 20, 'type': 'FEET-ONLY', 'ledPosition': 211}, {'x': 19, 'y': 24, 'type': 'FEET-ONLY', 'ledPosition': 265}]",27,17,2.85185
